wvls,ingap_qe,ingaas_qe,ge_qe
1131.2854757929883,1.597023063704852e-32,5.3653858060395336e-24,0.7229163524973108
1133.9732888146912,9.90590038509545e-32,3.328003115930905e-23,0.7378353953856603
1136.661101836394,1.8891853503934495e-32,6.3469391860029674e-24,0.7553012555160222
1139.3489148580968,1.5542958050703543e-32,5.221838582321491e-24,0.773315696200617
1142.0367278797999,1.9293473968771283e-32,6.481868279415768e-24,0.7896171492327116
1144.7245409015027,3.20291570267012e-32,1.076056998775026e-23,0.8020002220372444
1147.4123539232055,2.986878948061263e-32,1.003476923815293e-23,0.8087763629744646
1150.1001669449083,3.364268477509752e-32,1.1302653510252005e-23,0.8091611204773032
1152.7879799666111,1.8146662345577355e-32,6.096583498931031e-24,0.8034781597114893
1155.475792988314,1.4598180529475334e-32,4.904429521834694e-24,0.7930195336713901
1158.1636060100168,1.373309598246016e-32,4.613794248301965e-24,0.7797089941889213
1160.8514190317196,1.2785488455167578e-32,4.295434414171763e-24,0.7656445263718658
1163.5392320534224,9.979849746447291e-33,3.35284726895412e-24,0.7527604283969478
1166.2270450751253,1.1249722143485538e-32,3.7794757560058e-24,0.7426060113785947
1168.914858096828,1.0164488507751279e-32,3.4148788207619536e-24,0.7362646842488297
1171.6026711185311,9.480940754431543e-33,3.1852329567314192e-24,0.7343525016947723
1174.290484140234,1.1547217456231874e-32,3.879422786493237e-24,0.7370926562891789
1176.9782971619368,9.033982284891203e-33,3.0350720302637914e-24,0.7442956247031028
1179.6661101836396,9.357896020784142e-33,3.143894639056272e-24,0.755424108092093
1182.3539232053424,1.1670071642807268e-32,3.9206970876504786e-24,0.7695441283927109
1185.0417362270452,1.0331018531070123e-32,3.470826530203393e-24,0.785394634612057
1187.729549248748,1.1502848813793214e-32,3.8645166220311296e-24,0.8014130320921582
1190.417362270451,9.258204448782677e-33,3.1104020892268675e-24,0.8158975693662602
1193.1051752921537,9.235898817505076e-33,3.1029082514626237e-24,0.8272324359925629
1195.7929883138565,9.667289122115104e-33,3.2478388708018498e-24,0.834164291838159
1198.4808013355594,1.0459645168368247e-32,3.514040153708425e-24,0.8360473397278579
1201.1686143572622,9.567978893067255e-33,3.214474437598752e-24,0.832971296816434
1203.856427378965,1.1194500940003046e-32,3.7609235467052e-24,0.8257218185143615
1206.5442404006678,9.188810598277922e-33,3.0870884133641715e-24,0.8155841281052981
1209.2320534223707,9.812786948108565e-33,3.2967205675122234e-24,0.8040861270904156
1211.9198664440737,9.76023636600023e-33,3.2790655847038295e-24,0.7927461271456688
1214.6076794657765,9.612433610554558e-33,3.2294095199803777e-24,0.7828714778127434
1217.2954924874794,9.040297340617236e-33,3.0371936471099634e-24,0.7754923525489998
1219.9833055091822,8.993199405374003e-33,3.021370544802249e-24,0.7712955414651373
1222.671118530885,9.202325254074424e-33,3.0916288200766363e-24,0.7706209615807643
1225.3589315525878,8.82664185596592e-33,2.9654135876491233e-24,0.7735246132231176
1228.0467445742906,8.766611680556542e-33,2.9452457479731984e-24,0.7797638409505321
1230.7345575959935,8.70576218149573e-33,2.924802646931933e-24,0.7887884074744486
1233.4223706176965,8.838288955608349e-33,2.9693265670245147e-24,0.7997975397588033
1236.1101836393993,8.675148889651508e-33,2.9145177534153614e-24,0.8117377612662808
